#400-WaveRoC-Mapping-V1.xlsx
# DCM_ID FEC_ID
71	0
70	1
72	2
75	3
68	4
67	5
6	6
7	7
4	8
5	9
64	10
65	11
0	12
1	13
69	14
79	15
2	16
3	17
66	18
76	19
78	20
77	21
14	22
15	23
73	24
74	25
12	26
13	27
8	28
9	29
87	30
86	31
10	32
11	33
84	34
83	35
22	36
23	37
85	38
95	39
82	40
92	41
20	42
21	43
80	44
81	45
16	46
17	47
18	48
19	49
94	50
93	51
30	52
31	53
89	54
90	55
28	56
29	57
88	58
91	59
103	60
102	61
24	62
25	63
